"Column","Mean","Median","StdDev","P_Value","Normal"
"s1",2.88,3,1.05356537528527,0.00170804050055195,"Not Normal"
"s2",3.23333333333333,4,1.50134039728029,0.000778508589743165,"Not Normal"
