"Column","Mean","Median","StdDev","P_Value","Normal"
"s1",3.60714285714286,4,0.994029797388005,0.00210637506639035,"Not Normal"
"s2",3.7,4,1.11880478097434,0.00305532972281026,"Not Normal"
