"Column","Mean","Median","StdDev","P_Value","Normal"
"s1",4.64285714285714,5,0.55872113989835,4.69307555049835e-07,"Not Normal"
"s2",4.73333333333333,5,0.639683829949492,2.84164436206556e-09,"Not Normal"
