"Column","Mean","Median","StdDev","P_Value","Normal"
"s1",4.07142857142857,4,0.857583660904133,0.000175494561518478,"Not Normal"
"s2",4,4,1.01709525543122,8.24829699998715e-05,"Not Normal"
