"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jmcq_p1_j_gain",-7.29563492063492,-5.80357142857143,7.5881686271604,0.0035428830226024,"Not Normal",0.568564039406248
"jmcq_p2_j_gain",-7.81404320987655,-6.59722222222222,7.3755486514514,0.0285441015689314,"Not Normal",0.568564039406248
