"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jmcq-p3b",118.75,130,58.8190225977518,0.004881124606543,"Not Normal",0.801885020532322
"mcq-p3b",124.848484848485,160,58.9555559362947,0.000487280581324395,"Not Normal",0.801885020532322
