"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"f22_j_effect",-3.11411448528795,-1.78571428571429,5.24905147052065,6.17881011222108e-05,"Not Normal",1.00172407775971e-06
"s23_j_effect",-9.95035966946079,-7.5,9.63394077802753,1.75325751905724e-05,"Not Normal",1.00172407775971e-06
