"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jsec_22_j_grades",77.2787755102041,81.67,16.68945458374,0.00118525729617812,"Not Normal",0.0600043328355775
"jsec_23_p2_j_grades",69.5,71.25,19.4027193259445,0.23216296049765,"Normal",0.0600043328355775
