"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jmcq-p3a-mcq",75.8620689655172,80,24.1301887653664,0.000992293298507914,"Not Normal",0.0711326378398087
"mcq-p3a-mcq",62.4242424242424,80,29.4777779681474,0.000487280581324395,"Not Normal",0.0711326378398087
