"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jmcq_p2_j_gain",-7.81404320987655,-6.59722222222222,7.3755486514514,0.0285441015689314,"Not Normal",1.06278607028545e-10
"jmcq_p3a_j_gain",-36.1799568965517,-36.25,8.80528871288569,0.0367789658716042,"Not Normal",1.06278607028545e-10
