"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jsec_22_grades",79.5959183673469,84.2,15.0643198649391,0.000549955016080285,"Not Normal",0.008337873447783
"jsec_23_p3_grades",65.4310344827586,67.5,23.2903736007616,0.0263057361962259,"Not Normal",0.008337873447783
