"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"msec_23_p1_grades",80.0833333333333,80,14.6287879464298,0.0133548762092193,"Not Normal",0.671672058056271
"jsec_23_p1_grades",78.3333333333333,78.125,14.0401722490007,0.507202953797547,"Normal",0.671672058056271
