"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jmcq-p1-tierC",52.7083333333333,50.625,7.72239708035443,0.189445702068537,"Normal",0.0275318938756296
"mcq-p1-tierC",21.3333333333333,20,2.3094010767585,0,"Not Normal",0.0275318938756296
