"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jmcq-p3a-tierA",83.4375,85,8.55740420143087,0.0324996115772237,"Not Normal",4.20213720368708e-07
"mcq-p3a-tierA",112.941176470588,106.666666666667,11.6596617626025,2.48398980908399e-06,"Not Normal",4.20213720368708e-07
