"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"P1.After.Comments",78.3333333333333,78.125,14.0401722490007,0.507202953797547,"Normal",NA
"P2.After.Comments",72.375,75,17.5870678879838,0.0304867788274097,"Not Normal",NA
"P3.After.Comments",76.3103448275862,87.5,23.772888892716,0.00128843880110893,"Not Normal",NA
"Number.Grade",87.65,90.95,8.79803073577185,0.00662870867457682,"Not Normal",NA
