"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"msec_22_mcq_grades",57.4684210526316,58.3,17.9792798221724,0.185315131021819,"Normal",0.000112857196512629
"jsec_22_sec_3_mcq_grades",81.3796551724138,86.67,14.6246153753474,0.00224132652549993,"Not Normal",0.000112857196512629
