"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"msec_22_grades",57.4684210526316,58.3,17.9792798221724,0.185315131021819,"Normal",0.000290277151951576
"msec_23_grades",75.4722222222222,80,19.4477636724682,1.83428538643838e-05,"Not Normal",0.000290277151951576
