"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"s2_j_effect",-3.33998987123987,-3.10897435897436,4.72913853168782,0.916024393062617,"Normal",0.365008871707616
"s3_j_effect",-2.95833835704525,-1.78571428571429,5.65643627358961,5.83590933279231e-06,"Not Normal",0.365008871707616
