"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"s1_p2_gain",13.0219010436217,11.2875621890547,7.74713531095646,0.595198624362198,"Normal",0.108267285074664
"s2_p2_gain",9.86834045584046,10,7.43556911200053,0.055731839077376,"Normal",0.108267285074664
