"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jmcq-p1-tierA",73.4166666666667,73,3.89541299790438,0.480125267708807,"Normal",1.72962895359635e-05
"mcq-p1-tierA",38.1538461538462,40,2.07549808665108,0.000167269284334729,"Not Normal",1.72962895359635e-05
