"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"jmcq-p1",78.3333333333333,78.125,14.0401722490007,0.507202953797547,"Normal",0.516730327695576
"mcq-p1",81.1206896551724,80,13.7188967515182,0.011388802252016,"Not Normal",0.516730327695576
