"Column","Mean","Median","StdDev","P_Value","Normal","Wilcoxon_P_Value"
"msec_23_mcq_grades",75.4722222222222,80,19.4477636724682,1.83428538643838e-05,"Not Normal",0.570316451490576
"jsec_23_mcq_grades",77.5,80,18.3092127828389,2.05403381329651e-05,"Not Normal",0.570316451490576
